caste or ethnic group,total,geo_code,geo_level,geo_version
Gurung,1287,5002,local,2016
Hajam/Thakur,1911,5002,local,2016
Halkhor,146,5002,local,2016
Halwai,3778,5002,local,2016
Janajati Others,19,5002,local,2016
Jhangad/ Dhagar,585,5002,local,2016
Kahar,162,5002,local,2016
Kalwar,1737,5002,local,2016
Kamar,22,5002,local,2016
Kami,1256,5002,local,2016
Kanu,15,5002,local,2016
Kathabaniyan,3500,5002,local,2016
Kayastha,3228,5002,local,2016
Kewat,7649,5002,local,2016
Khatwe,693,5002,local,2016
Khawas,506,5002,local,2016
Koche,38,5002,local,2016
Koiri/Kushwaha,1379,5002,local,2016
Kulung,14,5002,local,2016
Kumal,189,5002,local,2016
Kumhar,166,5002,local,2016
Kurmi,1076,5002,local,2016
Kusunda,23,5002,local,2016
Lhomi,11,5002,local,2016
Limbu,1092,5002,local,2016
Lohar,242,5002,local,2016
Magar,2495,5002,local,2016
Majhi,580,5002,local,2016
Mali,75,5002,local,2016
Mallaha,5474,5002,local,2016
Marwadi,7184,5002,local,2016
Musahar,4266,5002,local,2016
Musalman,17791,5002,local,2016
Newar,9789,5002,local,2016
Nuniya,2814,5002,local,2016
Others,76,5002,local,2016
Pattharkatta/ Kushwadiya,60,5002,local,2016
Punjabi/Sikh,644,5002,local,2016
Rai,2597,5002,local,2016
Rajbansi,5503,5002,local,2016
Rajbhar,26,5002,local,2016
Rajdhob,54,5002,local,2016
Rajput,1813,5002,local,2016
Raute,74,5002,local,2016
Samgpang,54,5002,local,2016
Sanyasi/Dasnami,1395,5002,local,2016
Sarbaria,52,5002,local,2016
Sarki,355,5002,local,2016
Satar/ Santhal,284,5002,local,2016
Sherpa,106,5002,local,2016
Sonar,1004,5002,local,2016
Sudhi,3016,5002,local,2016
Sunuwar,319,5002,local,2016
Tajpuriya,65,5002,local,2016
Tamang,2185,5002,local,2016
Tatma/Tatwa,1379,5002,local,2016
Teli,6069,5002,local,2016
Terai Others,4646,5002,local,2016
Thakali,12,5002,local,2016
Thakuri,387,5002,local,2016
Thami,41,5002,local,2016
Tharu,6035,5002,local,2016
Thulung,25,5002,local,2016
Undefined Others,395,5002,local,2016
Yadav,11247,5002,local,2016
Yakkha,135,5002,local,2016
Badi,106,68,district,2016
Bahing,141,68,district,2016
Bangali,14,68,district,2016
Bhote,13,68,district,2016
Brahman - Hill,4842,68,district,2016
Brahman - Tarai,20,68,district,2016
Chamar/ Harijan/ Ram,19,68,district,2016
Chhetri,15774,68,district,2016
Dalit Others,52,68,district,2016
Damai/Dholi,1584,68,district,2016
Darai,27,68,district,2016
Gharti/Bhujel,1967,68,district,2016
Gurung,752,68,district,2016
Hajam/Thakur,63,68,district,2016
Jirel,17,68,district,2016
Kalar,319,68,district,2016
Kami,5899,68,district,2016
Kanu,15,68,district,2016
Khaling,331,68,district,2016
Koiri/Kushwaha,96,68,district,2016
Kulung,9406,68,district,2016
Limbu,39,68,district,2016
Magar,5175,68,district,2016
Majhi,135,68,district,2016
Nachhiring,3694,68,district,2016
Newar,2555,68,district,2016
Others,510,68,district,2016
Pattharkatta/ Kushwadiya,48,68,district,2016
Rai,20682,68,district,2016
Sanyasi/Dasnami,776,68,district,2016
Sarki,550,68,district,2016
Sherpa,17462,68,district,2016
Sonar,23,68,district,2016
Sunuwar,317,68,district,2016
Tamang,10419,68,district,2016
Terai Others,29,68,district,2016
Tharu,95,68,district,2016
Thulung,1076,68,district,2016
Undefined Others,40,68,district,2016
Yadav,21,68,district,2016
Yamphu,16,68,district,2016
Badi,21,11001,local,2016
Brahman - Hill,465,11001,local,2016
Chhetri,4313,11001,local,2016
Damai/Dholi,561,11001,local,2016
Gharti/Bhujel,515,11001,local,2016
Gurung,362,11001,local,2016
Kami,1078,11001,local,2016
Magar,91,11001,local,2016
Majhi,135,11001,local,2016
Nachhiring,11,11001,local,2016
Newar,139,11001,local,2016
Others,64,11001,local,2016
Pattharkatta/ Kushwadiya,22,11001,local,2016
Rai,6541,11001,local,2016
Sanyasi/Dasnami,626,11001,local,2016
Sarki,279,11001,local,2016
Sherpa,312,11001,local,2016
Sonar,23,11001,local,2016
Sunuwar,96,11001,local,2016
Tamang,3329,11001,local,2016
Tharu,11,11001,local,2016
Thulung,678,11001,local,2016
Bahing,127,11006,local,2016
Brahman - Hill,3457,11006,local,2016
Brahman - Tarai,20,11006,local,2016
Chhetri,3319,11006,local,2016
Damai/Dholi,473,11006,local,2016
Darai,27,11006,local,2016
Gharti/Bhujel,534,11006,local,2016
Kami,690,11006,local,2016
Magar,651,11006,local,2016
Newar,565,11006,local,2016
Others,67,11006,local,2016
Rai,3777,11006,local,2016
Sanyasi/Dasnami,87,11006,local,2016
Sarki,239,11006,local,2016
Sherpa,1515,11006,local,2016
Sunuwar,44,11006,local,2016
Tamang,124,11006,local,2016
Terai Others,16,11006,local,2016
Tharu,29,11006,local,2016
Thulung,368,11006,local,2016
Bangali,14,11007,local,2016
Brahman - Hill,339,11007,local,2016
Chamar/ Harijan/ Ram,19,11007,local,2016
Chhetri,1507,11007,local,2016
Damai/Dholi,185,11007,local,2016
Gharti/Bhujel,251,11007,local,2016
Gurung,158,11007,local,2016
Kami,1475,11007,local,2016
Limbu,23,11007,local,2016
Magar,2809,11007,local,2016
Newar,1495,11007,local,2016
Others,106,11007,local,2016
Pattharkatta/ Kushwadiya,26,11007,local,2016
Rai,1318,11007,local,2016
Sherpa,6381,11007,local,2016
Sunuwar,102,11007,local,2016
Tamang,4113,11007,local,2016
Terai Others,13,11007,local,2016
Tharu,15,11007,local,2016
Undefined Others,29,11007,local,2016
Yadav,21,11007,local,2016
Brahman - Hill,105,11004,local,2016
Chhetri,2965,11004,local,2016
Damai/Dholi,69,11004,local,2016
Gharti/Bhujel,267,11004,local,2016
Jirel,17,11004,local,2016
Kami,291,11004,local,2016
Kanu,15,11004,local,2016
Magar,19,11004,local,2016
Newar,83,11004,local,2016
Others,47,11004,local,2016
Sanyasi/Dasnami,12,11004,local,2016
Sherpa,1093,11004,local,2016
Sunuwar,63,11004,local,2016
Tamang,488,11004,local,2016
Bahing,14,11003,local,2016
Bhote,13,11003,local,2016
Brahman - Hill,80,11003,local,2016
Chhetri,241,11003,local,2016
Damai/Dholi,56,11003,local,2016
Gharti/Bhujel,25,11003,local,2016
Gurung,35,11003,local,2016
Kami,300,11003,local,2016
Kulung,77,11003,local,2016
Limbu,16,11003,local,2016
Magar,555,11003,local,2016
Nachhiring,11,11003,local,2016
Newar,114,11003,local,2016
Others,74,11003,local,2016
Rai,1069,11003,local,2016
Sanyasi/Dasnami,16,11003,local,2016
Sarki,15,11003,local,2016
Sherpa,5489,11003,local,2016
Sunuwar,12,11003,local,2016
Tamang,754,11003,local,2016
Tharu,23,11003,local,2016
Badi,85,11008,local,2016
Brahman - Hill,205,11008,local,2016
Chhetri,2465,11008,local,2016
Dalit Others,52,11008,local,2016
Damai/Dholi,40,11008,local,2016
Gharti/Bhujel,209,11008,local,2016
Gurung,197,11008,local,2016
Kami,407,11008,local,2016
Khaling,219,11008,local,2016
Koiri/Kushwaha,96,11008,local,2016
Kulung,218,11008,local,2016
Magar,48,11008,local,2016
Nachhiring,3019,11008,local,2016
Newar,97,11008,local,2016
Others,47,11008,local,2016
Rai,644,11008,local,2016
Sanyasi/Dasnami,35,11008,local,2016
Sherpa,513,11008,local,2016
Tamang,893,11008,local,2016
Thulung,30,11008,local,2016
Undefined Others,11,11008,local,2016
Brahman - Hill,22,11005,local,2016
Chhetri,123,11005,local,2016
Damai/Dholi,44,11005,local,2016
Hajam/Thakur,63,11005,local,2016
Kalar,319,11005,local,2016
Kami,376,11005,local,2016
Khaling,28,11005,local,2016
Kulung,9111,11005,local,2016
Magar,13,11005,local,2016
Nachhiring,653,11005,local,2016
Others,44,11005,local,2016
Sarki,17,11005,local,2016
Sherpa,623,11005,local,2016
Yamphu,16,11005,local,2016
Brahman - Hill,169,11002,local,2016
Chhetri,841,11002,local,2016
Damai/Dholi,156,11002,local,2016
Gharti/Bhujel,166,11002,local,2016
Kami,1282,11002,local,2016
Khaling,84,11002,local,2016
Magar,989,11002,local,2016
Newar,62,11002,local,2016
Others,61,11002,local,2016
Rai,7333,11002,local,2016
Sherpa,1536,11002,local,2016
Tamang,718,11002,local,2016
Tharu,17,11002,local,2016
Badi,5412,6,province,2016
Bangali,41,6,province,2016
Baraee,20,6,province,2016
Bhote,1064,6,province,2016
Bote,29,6,province,2016
Brahman - Hill,129732,6,province,2016
Brahman - Tarai,48,6,province,2016
Byasi/Sauka,2461,6,province,2016
Chamar/ Harijan/ Ram,70,6,province,2016
Chhantyal/Chhantel,254,6,province,2016
Chhetri,651134,6,province,2016
Dalit Others,4167,6,province,2016
Damai/Dholi,62197,6,province,2016
Dhobi,100,6,province,2016
Dolpo,4059,6,province,2016
Gaine,985,6,province,2016
Gharti/Bhujel,265,6,province,2016
Gurung,10802,6,province,2016
Hajam/Thakur,44,6,province,2016
Halwai,120,6,province,2016
Jirel,32,6,province,2016
Kalwar,24,6,province,2016
Kami,247770,6,province,2016
Kathabaniyan,134,6,province,2016
Kayastha,11,6,province,2016
Kumal,1604,6,province,2016
Kurmi,17,6,province,2016
Limbu,39,6,province,2016
Lohar,2177,6,province,2016
Magar,169290,6,province,2016
Majhi,342,6,province,2016
Mallaha,12,6,province,2016
Marwadi,11,6,province,2016
Musahar,29,6,province,2016
Musalman,2729,6,province,2016
Newar,4675,6,province,2016
Others,2486,6,province,2016
Rai,311,6,province,2016
Rajdhob,39,6,province,2016
Raji,1268,6,province,2016
Raute,66,6,province,2016
Sanyasi/Dasnami,26342,6,province,2016
Sarki,41129,6,province,2016
Sherpa,27,6,province,2016
Sonar,46,6,province,2016
Tamang,13200,6,province,2016
Teli,276,6,province,2016
Terai Others,1068,6,province,2016
Thakali,151,6,province,2016
Thakuri,160149,6,province,2016
Thami,58,6,province,2016
Tharu,6647,6,province,2016
Undefined Others,23,6,province,2016
Yadav,56,6,province,2016
Badi,788,14,district,2016
Baraee,20,14,district,2016
Brahman - Hill,28407,14,district,2016
Chhetri,90907,14,district,2016
Dalit Others,459,14,district,2016
Damai/Dholi,12963,14,district,2016
Gaine,41,14,district,2016
Gharti/Bhujel,16,14,district,2016
Gurung,3333,14,district,2016
Kami,48409,14,district,2016
Kumal,282,14,district,2016
Lohar,41,14,district,2016
Magar,24109,14,district,2016
Majhi,82,14,district,2016
Marwadi,11,14,district,2016
Musalman,440,14,district,2016
Newar,759,14,district,2016
Others,365,14,district,2016
Rai,20,14,district,2016
Sanyasi/Dasnami,4014,14,district,2016
Sarki,8169,14,district,2016
Tamang,321,14,district,2016
Teli,22,14,district,2016
Terai Others,66,14,district,2016
Thakuri,36742,14,district,2016
Tharu,55,14,district,2016
Yadav,14,14,district,2016
Badi,33,60001,local,2016
Brahman - Hill,4286,60001,local,2016
Chhetri,9583,60001,local,2016
Dalit Others,86,60001,local,2016
Damai/Dholi,2069,60001,local,2016
Gurung,15,60001,local,2016
Kami,7249,60001,local,2016
Magar,1244,60001,local,2016
Majhi,11,60001,local,2016
Musalman,60,60001,local,2016
Others,29,60001,local,2016
Sanyasi/Dasnami,418,60001,local,2016
Sarki,106,60001,local,2016
Teli,22,60001,local,2016
Thakuri,4002,60001,local,2016
Tharu,14,60001,local,2016
Badi,109,60007,local,2016
Brahman - Hill,685,60007,local,2016
Chhetri,10587,60007,local,2016
Dalit Others,22,60007,local,2016
Damai/Dholi,1412,60007,local,2016
Gurung,486,60007,local,2016
Kami,3931,60007,local,2016
Magar,2216,60007,local,2016
Others,27,60007,local,2016
Sanyasi/Dasnami,174,60007,local,2016
Sarki,32,60007,local,2016
Tamang,19,60007,local,2016
Terai Others,11,60007,local,2016
Thakuri,2322,60007,local,2016
Badi,62,60002,local,2016
Brahman - Hill,1470,60002,local,2016
Chhetri,7965,60002,local,2016
Damai/Dholi,813,60002,local,2016
Kami,4987,60002,local,2016
Magar,399,60002,local,2016
Others,27,60002,local,2016
Sarki,98,60002,local,2016
Thakuri,2957,60002,local,2016
Badi,113,60009,local,2016
Brahman - Hill,3086,60009,local,2016
Chhetri,10604,60009,local,2016
Damai/Dholi,1231,60009,local,2016
Gharti/Bhujel,16,60009,local,2016
Gurung,358,60009,local,2016
Kami,3635,60009,local,2016
Magar,2868,60009,local,2016
Musalman,18,60009,local,2016
Newar,694,60009,local,2016
Others,76,60009,local,2016
Sanyasi/Dasnami,233,60009,local,2016
Sarki,1913,60009,local,2016
Tamang,16,60009,local,2016
Terai Others,14,60009,local,2016
Thakuri,2107,60009,local,2016
Tharu,41,60009,local,2016
Yadav,14,60009,local,2016
Badi,23,60006,local,2016
Baraee,20,60006,local,2016
Brahman - Hill,1147,60006,local,2016
Chhetri,6469,60006,local,2016
Damai/Dholi,811,60006,local,2016
Gaine,41,60006,local,2016
Gurung,563,60006,local,2016
Kami,2424,60006,local,2016
Magar,2531,60006,local,2016
Musalman,56,60006,local,2016
Newar,14,60006,local,2016
Others,34,60006,local,2016
Rai,20,60006,local,2016
Sanyasi/Dasnami,84,60006,local,2016
Sarki,449,60006,local,2016
Tamang,11,60006,local,2016
Thakuri,1186,60006,local,2016
Badi,61,60004,local,2016
Brahman - Hill,5328,60004,local,2016
Chhetri,5205,60004,local,2016
Damai/Dholi,1624,60004,local,2016
Gurung,74,60004,local,2016
Kami,5359,60004,local,2016
Lohar,18,60004,local,2016
Magar,1206,60004,local,2016
Others,18,60004,local,2016
Sanyasi/Dasnami,151,60004,local,2016
Sarki,553,60004,local,2016
Tamang,275,60004,local,2016
Thakuri,6277,60004,local,2016
Badi,134,60005,local,2016
Brahman - Hill,3654,60005,local,2016
Chhetri,18970,60005,local,2016
Dalit Others,114,60005,local,2016
Damai/Dholi,2080,60005,local,2016
Gurung,157,60005,local,2016
Kami,6943,60005,local,2016
Kumal,207,60005,local,2016
Magar,482,60005,local,2016
Majhi,71,60005,local,2016
Newar,51,60005,local,2016
Others,45,60005,local,2016
Sanyasi/Dasnami,1716,60005,local,2016
Sarki,2785,60005,local,2016
Terai Others,41,60005,local,2016
Thakuri,4090,60005,local,2016
Badi,25,60010,local,2016
Brahman - Hill,1210,60010,local,2016
Chhetri,3170,60010,local,2016
Damai/Dholi,756,60010,local,2016
Gurung,465,60010,local,2016
Kami,3268,60010,local,2016
Magar,8286,60010,local,2016
Musalman,15,60010,local,2016
Others,23,60010,local,2016
Sanyasi/Dasnami,283,60010,local,2016
Sarki,413,60010,local,2016
Thakuri,2888,60010,local,2016
Badi,65,60003,local,2016
Brahman - Hill,5163,60003,local,2016
Chhetri,6854,60003,local,2016
Damai/Dholi,807,60003,local,2016
Gurung,480,60003,local,2016
Kami,3185,60003,local,2016
Kumal,75,60003,local,2016
Magar,1059,60003,local,2016
Musalman,291,60003,local,2016
Others,21,60003,local,2016
Sanyasi/Dasnami,527,60003,local,2016
Sarki,1004,60003,local,2016
Thakuri,1702,60003,local,2016
Badi,163,60008,local,2016
Brahman - Hill,1563,60008,local,2016
Chhetri,4770,60008,local,2016
Dalit Others,237,60008,local,2016
Damai/Dholi,640,60008,local,2016
Gurung,735,60008,local,2016
Kami,2918,60008,local,2016
Magar,3042,60008,local,2016
Marwadi,11,60008,local,2016
Others,34,60008,local,2016
Sanyasi/Dasnami,428,60008,local,2016
Sarki,816,60008,local,2016
Thakuri,3920,60008,local,2016
Brahman - Hill,815,60011,local,2016
Chhetri,6730,60011,local,2016
Damai/Dholi,720,60011,local,2016
Kami,4510,60011,local,2016
Lohar,23,60011,local,2016
Magar,776,60011,local,2016
Others,31,60011,local,2016
Thakuri,5291,60011,local,2016
Badi,117,25,district,2016
Brahman - Hill,3206,25,district,2016
Byasi/Sauka,2461,25,district,2016
Chhetri,19423,25,district,2016
Damai/Dholi,1768,25,district,2016
Gurung,19,25,district,2016
Kami,4897,25,district,2016
Magar,180,25,district,2016
Newar,14,25,district,2016
Others,171,25,district,2016
Sanyasi/Dasnami,14,25,district,2016
Sarki,1129,25,district,2016
Tamang,6495,25,district,2016
Teli,114,25,district,2016
Terai Others,13,25,district,2016
Thakuri,9900,25,district,2016
Tharu,12,25,district,2016
Brahman - Hill,368,66001,local,2016
Chhetri,3626,66001,local,2016
Damai/Dholi,393,66001,local,2016
Gurung,19,66001,local,2016
Kami,1306,66001,local,2016
Magar,113,66001,local,2016
Others,6,66001,local,2016
Sarki,257,66001,local,2016
Thakuri,1028,66001,local,2016
Badi,117,66005,local,2016
Brahman - Hill,499,66005,local,2016
Byasi/Sauka,361,66005,local,2016
Chhetri,5218,66005,local,2016
Damai/Dholi,280,66005,local,2016
Kami,770,66005,local,2016
Others,15,66005,local,2016
Sarki,331,66005,local,2016
Tamang,13,66005,local,2016
Thakuri,2264,66005,local,2016
Chhetri,19,66004,local,2016
Others,30,66004,local,2016
Tamang,3851,66004,local,2016
Brahman - Hill,209,66003,local,2016
Byasi/Sauka,906,66003,local,2016
Chhetri,1954,66003,local,2016
Damai/Dholi,171,66003,local,2016
Kami,681,66003,local,2016
Others,10,66003,local,2016
Sarki,194,66003,local,2016
Tamang,13,66003,local,2016
Terai Others,13,66003,local,2016
Thakuri,1860,66003,local,2016
Brahman - Hill,886,66002,local,2016
Byasi/Sauka,765,66002,local,2016
Chhetri,1774,66002,local,2016
Damai/Dholi,151,66002,local,2016
Kami,478,66002,local,2016
Magar,11,66002,local,2016
Others,20,66002,local,2016
Sarki,41,66002,local,2016
Tamang,397,66002,local,2016
Thakuri,994,66002,local,2016
Brahman - Hill,123,66006,local,2016
Byasi/Sauka,97,66006,local,2016
Chhetri,4679,66006,local,2016
Damai/Dholi,218,66006,local,2016
Kami,1141,66006,local,2016
Magar,56,66006,local,2016
Newar,14,66006,local,2016
Others,70,66006,local,2016
Sanyasi/Dasnami,14,66006,local,2016
Sarki,24,66006,local,2016
Tamang,2207,66006,local,2016
Thakuri,2902,66006,local,2016
Tharu,12,66006,local,2016
Brahman - Hill,1121,66007,local,2016
Byasi/Sauka,332,66007,local,2016
Chhetri,2153,66007,local,2016
Damai/Dholi,555,66007,local,2016
Kami,521,66007,local,2016
Others,20,66007,local,2016
Sarki,282,66007,local,2016
Tamang,14,66007,local,2016
Teli,114,66007,local,2016
Thakuri,852,66007,local,2016
Badi,15,29,district,2016
Bhote,60,29,district,2016
Brahman - Hill,11768,29,district,2016
Chhetri,64923,29,district,2016
Dalit Others,37,29,district,2016
Damai/Dholi,2728,29,district,2016
Gharti/Bhujel,179,29,district,2016
Gurung,93,29,district,2016
Halwai,14,29,district,2016
Jirel,32,29,district,2016
Kami,7926,29,district,2016
Lohar,994,29,district,2016
Magar,64,29,district,2016
Musalman,109,29,district,2016
Newar,170,29,district,2016
Others,256,29,district,2016
Rai,32,29,district,2016
Rajdhob,11,29,district,2016
Sanyasi/Dasnami,1192,29,district,2016
Sarki,7663,29,district,2016
Tamang,1201,29,district,2016
Terai Others,35,29,district,2016
Thakali,61,29,district,2016
Thakuri,7906,29,district,2016
Tharu,26,29,district,2016
Brahman - Hill,1682,63004,local,2016
Chhetri,8370,63004,local,2016
Dalit Others,37,63004,local,2016
Damai/Dholi,371,63004,local,2016
Gharti/Bhujel,62,63004,local,2016
Kami,965,63004,local,2016
Lohar,359,63004,local,2016
Musalman,49,63004,local,2016
Others,15,63004,local,2016
Sarki,706,63004,local,2016
Thakuri,600,63004,local,2016
Brahman - Hill,2209,63006,local,2016
Chhetri,6814,63006,local,2016
Damai/Dholi,577,63006,local,2016
Kami,646,63006,local,2016
Lohar,229,63006,local,2016
Others,15,63006,local,2016
Sarki,600,63006,local,2016
Thakuri,903,63006,local,2016
Brahman - Hill,859,63008,local,2016
Chhetri,9412,63008,local,2016
Damai/Dholi,361,63008,local,2016
Kami,763,63008,local,2016
Lohar,31,63008,local,2016
Others,52,63008,local,2016
Sarki,1088,63008,local,2016
Thakuri,1041,63008,local,2016
Bhote,44,63005,local,2016
Chhetri,12656,63005,local,2016
Kami,730,63005,local,2016
Lohar,375,63005,local,2016
Others,56,63005,local,2016
Sanyasi/Dasnami,13,63005,local,2016
Sarki,188,63005,local,2016
Tamang,509,63005,local,2016
Badi,15,63001,local,2016
Bhote,16,63001,local,2016
Brahman - Hill,2409,63001,local,2016
Chhetri,8947,63001,local,2016
Damai/Dholi,567,63001,local,2016
Gharti/Bhujel,117,63001,local,2016
Gurung,82,63001,local,2016
Halwai,14,63001,local,2016
Jirel,32,63001,local,2016
Kami,1827,63001,local,2016
Magar,64,63001,local,2016
Musalman,60,63001,local,2016
Newar,170,63001,local,2016
Others,60,63001,local,2016
Rai,32,63001,local,2016
Sanyasi/Dasnami,567,63001,local,2016
Sarki,2211,63001,local,2016
Tamang,557,63001,local,2016
Thakali,30,63001,local,2016
Thakuri,1244,63001,local,2016
Tharu,26,63001,local,2016
Brahman - Hill,2475,63002,local,2016
Chhetri,5502,63002,local,2016
Damai/Dholi,226,63002,local,2016
Gurung,11,63002,local,2016
Kami,556,63002,local,2016
Others,12,63002,local,2016
Sanyasi/Dasnami,118,63002,local,2016
Sarki,741,63002,local,2016
Tamang,135,63002,local,2016
Thakali,31,63002,local,2016
Thakuri,63,63002,local,2016
Brahman - Hill,424,63003,local,2016
Chhetri,5504,63003,local,2016
Damai/Dholi,241,63003,local,2016
Kami,781,63003,local,2016
Others,16,63003,local,2016
Rajdhob,11,63003,local,2016
Sanyasi/Dasnami,424,63003,local,2016
Sarki,562,63003,local,2016
Terai Others,15,63003,local,2016
Thakuri,2575,63003,local,2016
Brahman - Hill,1710,63007,local,2016
Chhetri,7718,63007,local,2016
Damai/Dholi,385,63007,local,2016
Kami,1658,63007,local,2016
Others,30,63007,local,2016
Sanyasi/Dasnami,70,63007,local,2016
Sarki,1567,63007,local,2016
Terai Others,20,63007,local,2016
Thakuri,1480,63007,local,2016
Badi,1847,70,district,2016
Bangali,41,70,district,2016
Bhote,428,70,district,2016
Bote,29,70,district,2016
Brahman - Hill,39627,70,district,2016
Brahman - Tarai,33,70,district,2016
Chhantyal/Chhantel,254,70,district,2016
Chhetri,107825,70,district,2016
Dalit Others,54,70,district,2016
Damai/Dholi,15660,70,district,2016
Gaine,572,70,district,2016
Gharti/Bhujel,14,70,district,2016
Gurung,4532,70,district,2016
Hajam/Thakur,44,70,district,2016
Halwai,106,70,district,2016
Kalwar,24,70,district,2016
Kami,63541,70,district,2016
Kathabaniyan,63,70,district,2016
Kayastha,11,70,district,2016
Kumal,187,70,district,2016
Kurmi,17,70,district,2016
Limbu,39,70,district,2016
Lohar,154,70,district,2016
Magar,65506,70,district,2016
Majhi,230,70,district,2016
Musahar,29,70,district,2016
Musalman,1787,70,district,2016
Newar,1775,70,district,2016
Others,526,70,district,2016
Rai,131,70,district,2016
Rajdhob,28,70,district,2016
Raji,1168,70,district,2016
Sanyasi/Dasnami,5918,70,district,2016
Sarki,8095,70,district,2016
Sherpa,27,70,district,2016
Tamang,321,70,district,2016
Teli,42,70,district,2016
Terai Others,417,70,district,2016
Thakali,29,70,district,2016
Thakuri,15794,70,district,2016
Thami,58,70,district,2016
Tharu,6304,70,district,2016
Yadav,31,70,district,2016
Badi,56,59008,local,2016
