language,total,geo_code,geo_level,geo_version
Bhojpuri,21922,33003,local,2016
Hindi,14,33003,local,2016
Maithili,1440,33003,local,2016
Nepali,69,33003,local,2016
Not Reported,15,33003,local,2016
Others,21,33003,local,2016
Rai,170,33003,local,2016
Sunuwar,23,33003,local,2016
Urdu,111,33003,local,2016
Bhojpuri,10586,33008,local,2016
Doteli,18,33008,local,2016
Magar,210,33008,local,2016
Maithili,1869,33008,local,2016
Nepali,7269,33008,local,2016
Newar,396,33008,local,2016
Not Reported,35,33008,local,2016
Others,15,33008,local,2016
Tamang,857,33008,local,2016
Tharu,22355,33008,local,2016
Urdu,425,33008,local,2016
Bantawa,46,33015,local,2016
Bhojpuri,44410,33015,local,2016
Doteli,92,33015,local,2016
Maithili,1276,33015,local,2016
Nepali,838,33015,local,2016
Not Reported,140,33015,local,2016
Others,60,33015,local,2016
Sunuwar,11,33015,local,2016
Urdu,1697,33015,local,2016
Avadhi,12,19,district,2016
Bajjika,27,19,district,2016
Bangla,54,19,district,2016
Bhojpuri,747,19,district,2016
Bhujel,63,19,district,2016
Chamling,28,19,district,2016
Danuwar,1886,19,district,2016
Doteli,326,19,district,2016
Gurung,311,19,district,2016
Hariyanwi,107,19,district,2016
Hindi,970,19,district,2016
Jero/Jerung,45,19,district,2016
Lhomi,32,19,district,2016
Limbu,84,19,district,2016
Magahi,23093,19,district,2016
Magar,7064,19,district,2016
Maithili,647065,19,district,2016
Majhi,758,19,district,2016
Meche,130,19,district,2016
Nepali,33214,19,district,2016
Newar,2049,19,district,2016
Not Reported,5255,19,district,2016
Others,677,19,district,2016
Rai,365,19,district,2016
Rajsthani,570,19,district,2016
Sherpa,65,19,district,2016
Sign Language,19,19,district,2016
Sunuwar,1566,19,district,2016
Tamang,7891,19,district,2016
Tharu,373,19,district,2016
Uranw/Urau,369,19,district,2016
Urdu,18225,19,district,2016
Yakkha,242,19,district,2016
Bhojpuri,64,17013,local,2016
Chamling,11,17013,local,2016
Hindi,15,17013,local,2016
Magahi,363,17013,local,2016
Magar,2336,17013,local,2016
Maithili,24920,17013,local,2016
Majhi,707,17013,local,2016
Nepali,12184,17013,local,2016
Newar,527,17013,local,2016
Not Reported,195,17013,local,2016
Others,61,17013,local,2016
Rai,57,17013,local,2016
Sunuwar,85,17013,local,2016
Tamang,3499,17013,local,2016
Urdu,140,17013,local,2016
Danuwar,602,17017,local,2016
Doteli,18,17017,local,2016
Limbu,19,17017,local,2016
Magahi,61,17017,local,2016
Maithili,48426,17017,local,2016
Nepali,808,17017,local,2016
Newar,71,17017,local,2016
Not Reported,463,17017,local,2016
Others,25,17017,local,2016
Sherpa,41,17017,local,2016
Sunuwar,242,17017,local,2016
Urdu,1600,17017,local,2016
Yakkha,13,17017,local,2016
Bhojpuri,48,17004,local,2016
Danuwar,147,17004,local,2016
Hindi,27,17004,local,2016
Magahi,811,17004,local,2016
Magar,53,17004,local,2016
Maithili,36321,17004,local,2016
Nepali,2468,17004,local,2016
Newar,240,17004,local,2016
Not Reported,86,17004,local,2016
Others,40,17004,local,2016
Rai,84,17004,local,2016
Sunuwar,32,17004,local,2016
Tamang,118,17004,local,2016
Tharu,145,17004,local,2016
Uranw/Urau,151,17004,local,2016
Urdu,1022,17004,local,2016
Bhojpuri,25,17015,local,2016
Maithili,24262,17015,local,2016
Nepali,103,17015,local,2016
Not Reported,72,17015,local,2016
Others,33,17015,local,2016
Urdu,987,17015,local,2016
Hindi,128,17011,local,2016
Limbu,16,17011,local,2016
Magahi,3072,17011,local,2016
Maithili,33871,17011,local,2016
Nepali,221,17011,local,2016
Not Reported,574,17011,local,2016
Others,72,17011,local,2016
Sunuwar,309,17011,local,2016
Urdu,361,17011,local,2016
Magahi,1036,17016,local,2016
Maithili,33847,17016,local,2016
Nepali,89,17016,local,2016
Not Reported,447,17016,local,2016
Others,31,17016,local,2016
Sign Language,19,17016,local,2016
Tamang,16,17016,local,2016
Tharu,48,17016,local,2016
Urdu,50,17016,local,2016
Bhojpuri,259,17006,local,2016
Doteli,21,17006,local,2016
Limbu,12,17006,local,2016
Magahi,3217,17006,local,2016
Magar,1492,17006,local,2016
Maithili,33849,17006,local,2016
Nepali,3474,17006,local,2016
Newar,59,17006,local,2016
Not Reported,311,17006,local,2016
Others,43,17006,local,2016
Rai,68,17006,local,2016
Sunuwar,156,17006,local,2016
Tamang,1927,17006,local,2016
Uranw/Urau,218,17006,local,2016
Urdu,479,17006,local,2016
Magahi,461,17018,local,2016
Maithili,45978,17018,local,2016
Nepali,368,17018,local,2016
Newar,15,17018,local,2016
Not Reported,104,17018,local,2016
Others,19,17018,local,2016
Sunuwar,91,17018,local,2016
Tamang,38,17018,local,2016
Urdu,331,17018,local,2016
Yakkha,17,17018,local,2016
Bhojpuri,63,17007,local,2016
Bhujel,63,17007,local,2016
Chamling,17,17007,local,2016
Danuwar,589,17007,local,2016
Doteli,80,17007,local,2016
Hariyanwi,107,17007,local,2016
Hindi,50,17007,local,2016
Jero/Jerung,45,17007,local,2016
Magahi,1978,17007,local,2016
Magar,2491,17007,local,2016
Maithili,23933,17007,local,2016
Nepali,4390,17007,local,2016
Newar,570,17007,local,2016
Not Reported,243,17007,local,2016
Others,33,17007,local,2016
Rai,71,17007,local,2016
Sunuwar,122,17007,local,2016
Tamang,1026,17007,local,2016
Urdu,467,17007,local,2016
Doteli,49,17014,local,2016
Magahi,1214,17014,local,2016
Maithili,30601,17014,local,2016
Nepali,1059,17014,local,2016
Newar,39,17014,local,2016
Not Reported,294,17014,local,2016
Others,26,17014,local,2016
Sunuwar,64,17014,local,2016
Urdu,210,17014,local,2016
Hindi,117,17012,local,2016
Magahi,609,17012,local,2016
Maithili,27200,17012,local,2016
Nepali,118,17012,local,2016
Not Reported,56,17012,local,2016
Others,51,17012,local,2016
Tamang,15,17012,local,2016
Urdu,73,17012,local,2016
Yakkha,12,17012,local,2016
Bangla,15,17005,local,2016
Magahi,1365,17005,local,2016
Maithili,18454,17005,local,2016
Nepali,45,17005,local,2016
Not Reported,147,17005,local,2016
Others,25,17005,local,2016
Rai,36,17005,local,2016
Urdu,1308,17005,local,2016
Hindi,16,17001,local,2016
Maithili,21611,17001,local,2016
Nepali,226,17001,local,2016
Not Reported,172,17001,local,2016
Others,24,17001,local,2016
Sunuwar,108,17001,local,2016
Urdu,388,17001,local,2016
Yakkha,33,17001,local,2016
Maithili,22406,17009,local,2016
Nepali,224,17009,local,2016
Not Reported,71,17009,local,2016
Others,28,17009,local,2016
Sunuwar,36,17009,local,2016
Tamang,129,17009,local,2016
Urdu,2444,17009,local,2016
Bajjika,27,17010,local,2016
Bangla,39,17010,local,2016
Bhojpuri,219,17010,local,2016
Doteli,142,17010,local,2016
Gurung,43,17010,local,2016
Hindi,475,17010,local,2016
Lhomi,32,17010,local,2016
Limbu,37,17010,local,2016
Magahi,4545,17010,local,2016
Magar,39,17010,local,2016
Maithili,142092,17010,local,2016
Meche,130,17010,local,2016
Nepali,4542,17010,local,2016
Newar,390,17010,local,2016
Not Reported,909,17010,local,2016
Others,62,17010,local,2016
Rai,49,17010,local,2016
Rajsthani,570,17010,local,2016
Sherpa,13,17010,local,2016
Sunuwar,210,17010,local,2016
Tamang,165,17010,local,2016
Tharu,100,17010,local,2016
Urdu,7276,17010,local,2016
Yakkha,66,17010,local,2016
Bhojpuri,56,17008,local,2016
Doteli,16,17008,local,2016
Gurung,268,17008,local,2016
Maithili,36331,17008,local,2016
Nepali,157,17008,local,2016
Not Reported,469,17008,local,2016
Others,25,17008,local,2016
Sunuwar,24,17008,local,2016
Tamang,11,17008,local,2016
Tharu,80,17008,local,2016
Urdu,779,17008,local,2016
Hindi,142,17003,local,2016
Magahi,2300,17003,local,2016
Maithili,28719,17003,local,2016
Nepali,306,17003,local,2016
Not Reported,399,17003,local,2016
Others,45,17003,local,2016
Sherpa,11,17003,local,2016
Sunuwar,18,17003,local,2016
Urdu,225,17003,local,2016
Yakkha,101,17003,local,2016
Avadhi,12,17002,local,2016
Bhojpuri,13,17002,local,2016
Danuwar,548,17002,local,2016
Magahi,2061,17002,local,2016
Magar,653,17002,local,2016
Maithili,14244,17002,local,2016
Majhi,51,17002,local,2016
Nepali,2432,17002,local,2016
Newar,138,17002,local,2016
Not Reported,243,17002,local,2016
Others,34,17002,local,2016
Sunuwar,69,17002,local,2016
Tamang,947,17002,local,2016
Urdu,85,17002,local,2016
Achhami,142131,7,province,2016
Assami,19,7,province,2016
Avadhi,114,7,province,2016
Baitadeli,271045,7,province,2016
Bajhangi,67274,7,province,2016
Bajureli,10598,7,province,2016
Bangla,159,7,province,2016
Baram,28,7,province,2016
Bhojpuri,1238,7,province,2016
Bhujel,33,7,province,2016
Bote,291,7,province,2016
Byansi,354,7,province,2016
Chamling,45,7,province,2016
Chinese,14,7,province,2016
Dadeldhuri,468,7,province,2016
Dailekhi,3070,7,province,2016
Darchuleli,5739,7,province,2016
Dhuleli,338,7,province,2016
Doteli,771295,7,province,2016
Dzonkha,11,7,province,2016
English,11,7,province,2016
Gurung,1026,7,province,2016
Hindi,8088,7,province,2016
Jumli,780,7,province,2016
Kham,2617,7,province,2016
Khamchi (Raute),369,7,province,2016
Khash,116,7,province,2016
Lapcha,635,7,province,2016
Limbu,57,7,province,2016
Magar,22795,7,province,2016
Maithili,8615,7,province,2016
Majhi,73,7,province,2016
Meche,37,7,province,2016
Nepali,758315,7,province,2016
Newar,1394,7,province,2016
Not Reported,810,7,province,2016
Others,4107,7,province,2016
Pahari,22,7,province,2016
Punjabi,105,7,province,2016
Rai,179,7,province,2016
Rajbanshi,21,7,province,2016
Raji,1978,7,province,2016
Rajsthani,89,7,province,2016
Santhali,54,7,province,2016
Sherpa,934,7,province,2016
Sign Language,312,7,province,2016
Sonaha,62,7,province,2016
Surel,150,7,province,2016
Tamang,7768,7,province,2016
Thakali,45,7,province,2016
Tharu,433060,7,province,2016
Tibetan,12,7,province,2016
Uranw/Urau,121,7,province,2016
Urdu,1967,7,province,2016
Baitadeli,244980,04,district,2016
Bajhangi,160,04,district,2016
Bhojpuri,23,04,district,2016
Darchuleli,35,04,district,2016
Doteli,1692,04,district,2016
Dzonkha,11,04,district,2016
Hindi,92,04,district,2016
Magar,43,04,district,2016
Maithili,35,04,district,2016
Nepali,2339,04,district,2016
Not Reported,44,04,district,2016
Others,613,04,district,2016
Sign Language,48,04,district,2016
Surel,110,04,district,2016
Baitadeli,18609,74005,local,2016
Doteli,32,74005,local,2016
Nepali,84,74005,local,2016
Others,24,74005,local,2016
Surel,17,74005,local,2016
Baitadeli,17006,74008,local,2016
Nepali,79,74008,local,2016
Others,30,74008,local,2016
Baitadeli,18269,74010,local,2016
Doteli,35,74010,local,2016
Nepali,147,74010,local,2016
Not Reported,13,74010,local,2016
Others,85,74010,local,2016
Baitadeli,20166,74009,local,2016
Bajhangi,98,74009,local,2016
Darchuleli,21,74009,local,2016
Doteli,1024,74009,local,2016
Nepali,145,74009,local,2016
Not Reported,17,74009,local,2016
Others,39,74009,local,2016
Baitadeli,38422,74007,local,2016
Bajhangi,40,74007,local,2016
Bhojpuri,12,74007,local,2016
Doteli,16,74007,local,2016
Dzonkha,11,74007,local,2016
Nepali,442,74007,local,2016
Not Reported,14,74007,local,2016
Others,112,74007,local,2016
Sign Language,48,74007,local,2016
Surel,57,74007,local,2016
Baitadeli,24435,74003,local,2016
Bajhangi,22,74003,local,2016
Doteli,16,74003,local,2016
Maithili,18,74003,local,2016
Nepali,88,74003,local,2016
Others,35,74003,local,2016
Surel,18,74003,local,2016
Baitadeli,22220,74004,local,2016
Bhojpuri,11,74004,local,2016
Doteli,35,74004,local,2016
Nepali,233,74004,local,2016
Others,46,74004,local,2016
Baitadeli,33194,74001,local,2016
Darchuleli,14,74001,local,2016
Doteli,475,74001,local,2016
Hindi,92,74001,local,2016
Maithili,17,74001,local,2016
Nepali,671,74001,local,2016
Others,112,74001,local,2016
Baitadeli,22651,74002,local,2016
Doteli,40,74002,local,2016
Nepali,151,74002,local,2016
Others,82,74002,local,2016
Baitadeli,30008,74006,local,2016
Doteli,19,74006,local,2016
Magar,43,74006,local,2016
Nepali,299,74006,local,2016
Others,48,74006,local,2016
Surel,18,74006,local,2016
Baitadeli,20,16,district,2016
Byansi,354,16,district,2016
Chinese,14,16,district,2016
Darchuleli,412,16,district,2016
Doteli,127311,16,district,2016
Hindi,52,16,district,2016
Khamchi (Raute),18,16,district,2016
Lapcha,635,16,district,2016
Magar,85,16,district,2016
Maithili,51,16,district,2016
Nepali,3211,16,district,2016
Not Reported,16,16,district,2016
Others,240,16,district,2016
Tamang,27,16,district,2016
Tharu,15,16,district,2016
Tibetan,12,16,district,2016
Urdu,11,16,district,2016
Byansi,56,75005,local,2016
Doteli,19868,75005,local,2016
Hindi,21,75005,local,2016
Lapcha,171,75005,local,2016
Magar,54,75005,local,2016
Maithili,35,75005,local,2016
Nepali,944,75005,local,2016
Others,51,75005,local,2016
Tamang,16,75005,local,2016
Tharu,15,75005,local,2016
Chinese,14,75009,local,2016
Doteli,21756,75009,local,2016
Maithili,16,75009,local,2016
Nepali,233,75009,local,2016
Others,30,75009,local,2016
Urdu,11,75009,local,2016
Doteli,6646,75001,local,2016
Nepali,124,75001,local,2016
Others,9,75001,local,2016
Doteli,15842,75008,local,2016
Nepali,27,75008,local,2016
Others,5,75008,local,2016
Byansi,298,75002,local,2016
Doteli,9134,75002,local,2016
Lapcha,464,75002,local,2016
Magar,19,75002,local,2016
Nepali,389,75002,local,2016
Others,20,75002,local,2016
Tamang,11,75002,local,2016
Tibetan,12,75002,local,2016
Doteli,14696,75004,local,2016
Khamchi (Raute),18,75004,local,2016
Nepali,109,75004,local,2016
Others,15,75004,local,2016
Baitadeli,20,75006,local,2016
Doteli,15366,75006,local,2016
Hindi,31,75006,local,2016
Nepali,111,75006,local,2016
Not Reported,16,75006,local,2016
Others,37,75006,local,2016
Darchuleli,412,75003,local,2016
Doteli,10206,75003,local,2016
Magar,12,75003,local,2016
Nepali,149,75003,local,2016
Others,39,75003,local,2016
Doteli,13797,75007,local,2016
Nepali,1125,75007,local,2016
Others,34,75007,local,2016
Baitadeli,20,13,district,2016
Baram,28,13,district,2016
Bhojpuri,20,13,district,2016
Doteli,130613,13,district,2016
Hindi,29,13,district,2016
Kham,241,13,district,2016
Khamchi (Raute),336,13,district,2016
Magar,1592,13,district,2016
Maithili,137,13,district,2016
Nepali,7661,13,district,2016
Newar,39,13,district,2016
Others,188,13,district,2016
Sherpa,17,13,district,2016
Sign Language,20,13,district,2016
Tharu,63,13,district,2016
Baram,28,73006,local,2016
Doteli,19736,73006,local,2016
Maithili,22,73006,local,2016
Nepali,148,73006,local,2016
Others,23,73006,local,2016
Doteli,14542,73005,local,2016
Maithili,15,73005,local,2016
Nepali,482,73005,local,2016
Others,17,73005,local,2016
Sherpa,17,73005,local,2016
Sign Language,20,73005,local,2016
Doteli,31949,73007,local,2016
Kham,105,73007,local,2016
Khamchi (Raute),336,73007,local,2016
Magar,242,73007,local,2016
Maithili,19,73007,local,2016
Nepali,2291,73007,local,2016
Others,41,73007,local,2016
Doteli,14719,73002,local,2016
Kham,63,73002,local,2016
Magar,1149,73002,local,2016
Maithili,36,73002,local,2016
Nepali,2515,73002,local,2016
Newar,19,73002,local,2016
Others,19,73002,local,2016
Tharu,11,73002,local,2016
Doteli,16983,73001,local,2016
Nepali,67,73001,local,2016
Others,16,73001,local,2016
Doteli,13542,73004,local,2016
Kham,73,73004,local,2016
Magar,46,73004,local,2016
Nepali,444,73004,local,2016
Others,24,73004,local,2016
Baitadeli,20,73003,local,2016
Bhojpuri,20,73003,local,2016
Doteli,19142,73003,local,2016
Hindi,29,73003,local,2016
Magar,155,73003,local,2016
Maithili,45,73003,local,2016
Nepali,1714,73003,local,2016
Newar,20,73003,local,2016
Others,48,73003,local,2016
Tharu,52,73003,local,2016
Gurung,26,06,district,2016
Hindi,13,06,district,2016
Maithili,40,06,district,2016
Nepali,133043,06,district,2016
Not Reported,12,06,district,2016
Others,160,06,district,2016
Sherpa,737,06,district,2016
Sign Language,16,06,district,2016
Tamang,89,06,district,2016
Tharu,18,06,district,2016
Nepali,21652,67002,local,2016
Others,25,67002,local,2016
Maithili,13,67006,local,2016
Nepali,8837,67006,local,2016
Others,8,67006,local,2016
Sherpa,280,67006,local,2016
Tamang,76,67006,local,2016
Nepali,18356,67009,local,2016
Others,7,67009,local,2016
Nepali,9408,67007,local,2016
Others,24,67007,local,2016
Nepali,12779,67008,local,2016
Others,5,67008,local,2016
Nepali,18490,67003,local,2016
Others,30,67003,local,2016
Sherpa,256,67003,local,2016
Nepali,8507,67005,local,2016
Others,8,67005,local,2016
Nepali,18549,67004,local,2016
Not Reported,12,67004,local,2016
Others,14,67004,local,2016
Gurung,26,67001,local,2016
Hindi,13,67001,local,2016
Maithili,27,67001,local,2016
Nepali,16465,67001,local,2016
Others,39,67001,local,2016
Sherpa,201,67001,local,2016
Sign Language,16,67001,local,2016
Tamang,13,67001,local,2016
Tharu,18,67001,local,2016
Achhami,48382,30,district,2016
Assami,19,30,district,2016
Avadhi,47,30,district,2016
Baitadeli,2663,30,district,2016
Bajhangi,3003,30,district,2016
Bajureli,3650,30,district,2016
Bangla,47,30,district,2016
Bhojpuri,960,30,district,2016
Bote,93,30,district,2016
Chamling,45,30,district,2016
Dadeldhuri,351,30,district,2016
Dailekhi,2108,30,district,2016
Darchuleli,557,30,district,2016
Doteli,143151,30,district,2016
Gurung,391,30,district,2016
Hindi,5870,30,district,2016
Jumli,660,30,district,2016
Kham,1459,30,district,2016
Khamchi (Raute),15,30,district,2016
Khash,14,30,district,2016
Limbu,34,30,district,2016
Magar,10846,30,district,2016
Maithili,6782,30,district,2016
Meche,37,30,district,2016
Nepali,209659,30,district,2016
Newar,880,30,district,2016
Not Reported,275,30,district,2016
Others,745,30,district,2016
Punjabi,105,30,district,2016
Rai,115,30,district,2016
Raji,1877,30,district,2016
Rajsthani,89,30,district,2016
Santhali,23,30,district,2016
Sherpa,42,30,district,2016
Sign Language,93,30,district,2016
Tamang,1480,30,district,2016
Thakali,45,30,district,2016
Tharu,318220,30,district,2016
Urdu,1827,30,district,2016
Achhami,1161,71004,local,2016
Avadhi,21,71004,local,2016
Baitadeli,709,71004,local,2016
Bajhangi,1563,71004,local,2016
Bajureli,622,71004,local,2016
Bangla,36,71004,local,2016
Bhojpuri,250,71004,local,2016
Chamling,45,71004,local,2016
Dadeldhuri,86,71004,local,2016
Dailekhi,38,71004,local,2016
Darchuleli,123,71004,local,2016
Doteli,46283,71004,local,2016
Gurung,180,71004,local,2016
Hindi,2500,71004,local,2016
Kham,333,71004,local,2016
Limbu,34,71004,local,2016
Magar,2138,71004,local,2016
Maithili,2418,71004,local,2016
Nepali,32718,71004,local,2016
Newar,602,71004,local,2016
Not Reported,34,71004,local,2016
Others,108,71004,local,2016
Punjabi,24,71004,local,2016
Rai,97,71004,local,2016
Raji,37,71004,local,2016
Rajsthani,89,71004,local,2016
Sherpa,11,71004,local,2016
Tamang,1081,71004,local,2016
Tharu,53739,71004,local,2016
Urdu,661,71004,local,2016
Achhami,1059,71012,local,2016
Dailekhi,237,71012,local,2016
Doteli,418,71012,local,2016
Jumli,69,71012,local,2016
Kham,352,71012,local,2016
Magar,3272,71012,local,2016
Maithili,51,71012,local,2016
Nepali,16439,71012,local,2016
Others,24,71012,local,2016
Raji,120,71012,local,2016
Tharu,12,71012,local,2016
Achhami,1018,71009,local,2016
Doteli,3578,71009,local,2016
Hindi,167,71009,local,2016
Maithili,232,71009,local,2016
Nepali,2265,71009,local,2016
Newar,19,71009,local,2016
Others,50,71009,local,2016
Tharu,28955,71009,local,2016
Urdu,175,71009,local,2016
Achhami,12513,71013,local,2016
Baitadeli,23,71013,local,2016
Bajureli,18,71013,local,2016
Bhojpuri,490,71013,local,2016
Dadeldhuri,150,71013,local,2016
Dailekhi,163,71013,local,2016
Doteli,1231,71013,local,2016
Gurung,12,71013,local,2016
Hindi,495,71013,local,2016
Jumli,74,71013,local,2016
Kham,27,71013,local,2016
Magar,1145,71013,local,2016
Maithili,354,71013,local,2016
Nepali,27610,71013,local,2016
Newar,124,71013,local,2016
Not Reported,23,71013,local,2016
