geo_code,geo_level,literacy,sex,total,geo_version
27005,local,Not Stated,Male,5,2016
27005,local,Read Only,Female,760,2016
27005,local,Read Only,Male,667,2016
27001,local,Literate,Female,39101,2016
27001,local,Literate,Male,45980,2016
27001,local,Not Read/Write,Female,10205,2016
27001,local,Not Read/Write,Male,3600,2016
27001,local,Not Stated,Female,18,2016
27001,local,Not Stated,Male,9,2016
27001,local,Read Only,Female,832,2016
27001,local,Read Only,Male,606,2016
27004,local,Literate,Female,35300,2016
27004,local,Literate,Male,42887,2016
27004,local,Not Read/Write,Female,12999,2016
27004,local,Not Read/Write,Male,5250,2016
27004,local,Not Stated,Female,68,2016
27004,local,Not Stated,Male,38,2016
27004,local,Read Only,Female,1402,2016
27004,local,Read Only,Male,1130,2016
27003,local,Literate,Female,7685,2016
27003,local,Literate,Male,9360,2016
27003,local,Not Read/Write,Female,3643,2016
27003,local,Not Read/Write,Male,1369,2016
27003,local,Not Stated,Female,19,2016
27003,local,Not Stated,Male,8,2016
27003,local,Read Only,Female,316,2016
27003,local,Read Only,Male,269,2016
27008,local,Literate,Female,24276,2016
27008,local,Literate,Male,29059,2016
27008,local,Not Read/Write,Female,6216,2016
27008,local,Not Read/Write,Male,2000,2016
27008,local,Not Stated,Female,22,2016
27008,local,Not Stated,Male,8,2016
27008,local,Read Only,Female,590,2016
27008,local,Read Only,Male,501,2016
27009,local,Literate,Female,7555,2016
27009,local,Literate,Male,9363,2016
27009,local,Not Read/Write,Female,4325,2016
27009,local,Not Read/Write,Male,1824,2016
27009,local,Not Stated,Female,17,2016
27009,local,Not Stated,Male,5,2016
27009,local,Read Only,Female,231,2016
27009,local,Read Only,Male,215,2016
27007,local,Literate,Female,21256,2016
27007,local,Literate,Male,32667,2016
27007,local,Not Read/Write,Female,5834,2016
27007,local,Not Read/Write,Male,1578,2016
27007,local,Not Stated,Female,8,2016
27007,local,Not Stated,Male,3,2016
27007,local,Read Only,Female,442,2016
27007,local,Read Only,Male,333,2016
27010,local,Literate,Female,27768,2016
27010,local,Literate,Male,34466,2016
27010,local,Not Read/Write,Female,8737,2016
27010,local,Not Read/Write,Male,3157,2016
27010,local,Not Stated,Female,26,2016
27010,local,Not Stated,Male,21,2016
27010,local,Read Only,Female,678,2016
27010,local,Read Only,Male,510,2016
27011,local,Literate,Female,36160,2016
27011,local,Literate,Male,43564,2016
27011,local,Not Read/Write,Female,8075,2016
27011,local,Not Read/Write,Male,2822,2016
27011,local,Not Stated,Female,6,2016
27011,local,Not Stated,Male,6,2016
27011,local,Read Only,Female,760,2016
27011,local,Read Only,Male,500,2016
55,district,Literate,Female,54135,2016
55,district,Literate,Male,60845,2016
55,district,Not Read/Write,Female,43378,2016
55,district,Not Read/Write,Male,19976,2016
55,district,Not Stated,Female,130,2016
55,district,Not Stated,Male,58,2016
55,district,Read Only,Female,3599,2016
55,district,Read Only,Male,3279,2016
21008,local,Literate,Female,4843,2016
21008,local,Literate,Male,5317,2016
21008,local,Not Read/Write,Female,3421,2016
21008,local,Not Read/Write,Male,1753,2016
21008,local,Not Stated,Female,4,2016
21008,local,Not Stated,Male,2,2016
21008,local,Read Only,Female,336,2016
21008,local,Read Only,Male,398,2016
21005,local,Literate,Female,12611,2016
21005,local,Literate,Male,14397,2016
21005,local,Not Read/Write,Female,9471,2016
21005,local,Not Read/Write,Male,3967,2016
21005,local,Not Stated,Female,16,2016
21005,local,Not Stated,Male,8,2016
21005,local,Read Only,Female,746,2016
21005,local,Read Only,Male,664,2016
21001,local,Literate,Female,5287,2016
21001,local,Literate,Male,6050,2016
21001,local,Not Read/Write,Female,5848,2016
21001,local,Not Read/Write,Male,2899,2016
21001,local,Not Stated,Female,10,2016
21001,local,Not Stated,Male,3,2016
21001,local,Read Only,Female,440,2016
21001,local,Read Only,Male,448,2016
21002,local,Literate,Female,5544,2016
21002,local,Literate,Male,6364,2016
21002,local,Not Read/Write,Female,4008,2016
21002,local,Not Read/Write,Male,1774,2016
21002,local,Not Stated,Female,13,2016
21002,local,Not Stated,Male,8,2016
21002,local,Read Only,Female,356,2016
21002,local,Read Only,Male,256,2016
21007,local,Literate,Female,4606,2016
21007,local,Literate,Male,5345,2016
21007,local,Not Read/Write,Female,4302,2016
21007,local,Not Read/Write,Male,2109,2016
21007,local,Not Stated,Female,5,2016
21007,local,Not Stated,Male,4,2016
21007,local,Read Only,Female,283,2016
21007,local,Read Only,Male,292,2016
21004,local,Literate,Female,6505,2016
21004,local,Literate,Male,7056,2016
21004,local,Not Read/Write,Female,4590,2016
21004,local,Not Read/Write,Male,2192,2016
21004,local,Not Stated,Female,39,2016
21004,local,Not Stated,Male,15,2016
21004,local,Read Only,Female,435,2016
21004,local,Read Only,Male,391,2016
21003,local,Literate,Female,6798,2016
21003,local,Literate,Male,7888,2016
21003,local,Not Read/Write,Female,5653,2016
21003,local,Not Read/Write,Male,2470,2016
21003,local,Not Stated,Female,8,2016
21003,local,Not Stated,Male,4,2016
21003,local,Read Only,Female,545,2016
21003,local,Read Only,Male,463,2016
21006,local,Literate,Female,7941,2016
21006,local,Literate,Male,8428,2016
21006,local,Not Read/Write,Female,6085,2016
21006,local,Not Read/Write,Male,2812,2016
21006,local,Not Stated,Female,35,2016
21006,local,Not Stated,Male,14,2016
21006,local,Read Only,Female,458,2016
21006,local,Read Only,Male,367,2016
48,district,Literate,Female,69922,2016
48,district,Literate,Male,81319,2016
48,district,Not Read/Write,Female,58996,2016
48,district,Not Read/Write,Male,34212,2016
48,district,Not Stated,Female,253,2016
48,district,Not Stated,Male,168,2016
48,district,Read Only,Female,4551,2016
48,district,Read Only,Male,4583,2016
28009,local,Literate,Female,5333,2016
28009,local,Literate,Male,5900,2016
28009,local,Not Read/Write,Female,4548,2016
28009,local,Not Read/Write,Male,2661,2016
28009,local,Not Stated,Female,20,2016
28009,local,Not Stated,Male,25,2016
28009,local,Read Only,Female,375,2016
28009,local,Read Only,Male,385,2016
28002,local,Literate,Female,16817,2016
28002,local,Literate,Male,18291,2016
28002,local,Not Read/Write,Female,9615,2016
28002,local,Not Read/Write,Male,4241,2016
28002,local,Not Stated,Female,29,2016
28002,local,Not Stated,Male,9,2016
28002,local,Read Only,Female,731,2016
28002,local,Read Only,Male,580,2016
28008,local,Literate,Female,4113,2016
28008,local,Literate,Male,4900,2016
28008,local,Not Read/Write,Female,3301,2016
28008,local,Not Read/Write,Male,1940,2016
28008,local,Not Stated,Female,9,2016
28008,local,Not Stated,Male,6,2016
28008,local,Read Only,Female,256,2016
28008,local,Read Only,Male,264,2016
28006,local,Literate,Female,4602,2016
28006,local,Literate,Male,5306,2016
28006,local,Not Read/Write,Female,3493,2016
28006,local,Not Read/Write,Male,1577,2016
28006,local,Not Stated,Female,2,2016
28006,local,Not Stated,Male,1,2016
28006,local,Read Only,Female,319,2016
28006,local,Read Only,Male,316,2016
28011,local,Literate,Female,3524,2016
28011,local,Literate,Male,4680,2016
28011,local,Not Read/Write,Female,4543,2016
28011,local,Not Read/Write,Male,3310,2016
28011,local,Not Stated,Female,10,2016
28011,local,Not Stated,Male,7,2016
28011,local,Read Only,Female,227,2016
28011,local,Read Only,Male,267,2016
28012,local,Literate,Female,4100,2016
28012,local,Literate,Male,4015,2016
28012,local,Not Read/Write,Female,3662,2016
28012,local,Not Read/Write,Male,2094,2016
28012,local,Not Stated,Female,58,2016
28012,local,Not Stated,Male,35,2016
28012,local,Read Only,Female,206,2016
28012,local,Read Only,Male,228,2016
28003,local,Literate,Female,3700,2016
28003,local,Literate,Male,5169,2016
28003,local,Not Read/Write,Female,5770,2016
28003,local,Not Read/Write,Male,4399,2016
28003,local,Not Stated,Female,19,2016
28003,local,Not Stated,Male,6,2016
28003,local,Read Only,Female,379,2016
28003,local,Read Only,Male,429,2016
28005,local,Literate,Female,3657,2016
28005,local,Literate,Male,4069,2016
28005,local,Not Read/Write,Female,3358,2016
28005,local,Not Read/Write,Male,2033,2016
28005,local,Not Stated,Female,8,2016
28005,local,Not Stated,Male,3,2016
28005,local,Read Only,Female,292,2016
28005,local,Read Only,Male,244,2016
28010,local,Literate,Female,3713,2016
28010,local,Literate,Male,4691,2016
28010,local,Not Read/Write,Female,3838,2016
28010,local,Not Read/Write,Male,2390,2016
28010,local,Not Stated,Female,6,2016
28010,local,Not Stated,Male,5,2016
28010,local,Read Only,Female,356,2016
28010,local,Read Only,Male,413,2016
28007,local,Literate,Female,3256,2016
28007,local,Literate,Male,3397,2016
28007,local,Not Read/Write,Female,3320,2016
28007,local,Not Read/Write,Male,1951,2016
28007,local,Not Stated,Female,15,2016
28007,local,Not Stated,Male,6,2016
28007,local,Read Only,Female,222,2016
28007,local,Read Only,Male,152,2016
28001,local,Literate,Female,10687,2016
28001,local,Literate,Male,12684,2016
28001,local,Not Read/Write,Female,8077,2016
28001,local,Not Read/Write,Male,4418,2016
28001,local,Not Stated,Female,47,2016
28001,local,Not Stated,Male,36,2016
28001,local,Read Only,Female,717,2016
28001,local,Read Only,Male,772,2016
28004,local,Literate,Female,6420,2016
28004,local,Literate,Male,8217,2016
28004,local,Not Read/Write,Female,5471,2016
28004,local,Not Read/Write,Male,3198,2016
28004,local,Not Stated,Female,30,2016
28004,local,Not Stated,Male,29,2016
28004,local,Read Only,Female,471,2016
28004,local,Read Only,Male,533,2016
17,district,Literate,Female,91066,2016
17,district,Literate,Male,99543,2016
17,district,Not Read/Write,Female,68323,2016
17,district,Not Read/Write,Male,37314,2016
17,district,Not Stated,Female,142,2016
17,district,Not Stated,Male,80,2016
17,district,Read Only,Female,3980,2016
17,district,Read Only,Male,3764,2016
30010,local,Literate,Female,1722,2016
30010,local,Literate,Male,2109,2016
30010,local,Not Read/Write,Female,2669,2016
30010,local,Not Read/Write,Male,1596,2016
30010,local,Not Stated,Female,4,2016
30010,local,Not Stated,Male,1,2016
30010,local,Read Only,Female,165,2016
30010,local,Read Only,Male,192,2016
30007,local,Literate,Female,3309,2016
30007,local,Literate,Male,3506,2016
30007,local,Not Read/Write,Female,2761,2016
30007,local,Not Read/Write,Male,1591,2016
30007,local,Not Stated,Female,11,2016
30007,local,Not Stated,Male,4,2016
30007,local,Read Only,Female,129,2016
30007,local,Read Only,Male,87,2016
30004,local,Literate,Female,7182,2016
30004,local,Literate,Male,8037,2016
30004,local,Not Read/Write,Female,4765,2016
30004,local,Not Read/Write,Male,2911,2016
30004,local,Not Stated,Female,17,2016
30004,local,Not Stated,Male,6,2016
30004,local,Read Only,Female,279,2016
30004,local,Read Only,Male,275,2016
30009,local,Literate,Female,17324,2016
30009,local,Literate,Male,17752,2016
30009,local,Not Read/Write,Female,11515,2016
30009,local,Not Read/Write,Male,5537,2016
30009,local,Not Stated,Female,42,2016
30009,local,Not Stated,Male,22,2016
30009,local,Read Only,Female,644,2016
30009,local,Read Only,Male,553,2016
30011,local,Literate,Female,6841,2016
30011,local,Literate,Male,7108,2016
30011,local,Not Read/Write,Female,4538,2016
30011,local,Not Read/Write,Male,2498,2016
30011,local,Not Stated,Female,3,2016
30011,local,Not Stated,Male,6,2016
30011,local,Read Only,Female,389,2016
30011,local,Read Only,Male,275,2016
30005,local,Literate,Female,5927,2016
30005,local,Literate,Male,5957,2016
30005,local,Not Read/Write,Female,5238,2016
30005,local,Not Read/Write,Male,2479,2016
30005,local,Not Stated,Female,2,2016
30005,local,Not Stated,Male,1,2016
30005,local,Read Only,Female,181,2016
30005,local,Read Only,Male,128,2016
30008,local,Literate,Female,3834,2016
30008,local,Literate,Male,3567,2016
30008,local,Not Read/Write,Female,2820,2016
30008,local,Not Read/Write,Male,1436,2016
30008,local,Not Stated,Female,6,2016
30008,local,Not Stated,Male,2,2016
30008,local,Read Only,Female,104,2016
30008,local,Read Only,Male,90,2016
30003,local,Literate,Female,6404,2016
30003,local,Literate,Male,7541,2016
30003,local,Not Read/Write,Female,5583,2016
30003,local,Not Read/Write,Male,3896,2016
30003,local,Not Stated,Female,13,2016
30003,local,Not Stated,Male,7,2016
30003,local,Read Only,Female,400,2016
30003,local,Read Only,Male,436,2016
30006,local,Literate,Female,6698,2016
30006,local,Literate,Male,6524,2016
30006,local,Not Read/Write,Female,5392,2016
30006,local,Not Read/Write,Male,2736,2016
30006,local,Not Stated,Female,12,2016
30006,local,Not Stated,Male,9,2016
30006,local,Read Only,Female,259,2016
30006,local,Read Only,Male,228,2016
30013,local,Literate,Female,6771,2016
30013,local,Literate,Male,6719,2016
30013,local,Not Read/Write,Female,4927,2016
30013,local,Not Read/Write,Male,2102,2016
30013,local,Not Stated,Female,5,2016
30013,local,Not Stated,Male,2,2016
30013,local,Read Only,Female,288,2016
30013,local,Read Only,Male,252,2016
30002,local,Literate,Female,8215,2016
30002,local,Literate,Male,10281,2016
30002,local,Not Read/Write,Female,6192,2016
30002,local,Not Read/Write,Male,3350,2016
30002,local,Not Stated,Female,5,2016
30002,local,Not Stated,Male,2,2016
30002,local,Read Only,Female,308,2016
30002,local,Read Only,Male,360,2016
30012,local,Literate,Female,8941,2016
30012,local,Literate,Male,10729,2016
30012,local,Not Read/Write,Female,6165,2016
30012,local,Not Read/Write,Male,3427,2016
30012,local,Not Stated,Female,12,2016
30012,local,Not Stated,Male,9,2016
30012,local,Read Only,Female,421,2016
30012,local,Read Only,Male,453,2016
30001,local,Literate,Female,7898,2016
30001,local,Literate,Male,9713,2016
30001,local,Not Read/Write,Female,5758,2016
30001,local,Not Read/Write,Male,3755,2016
30001,local,Not Stated,Female,10,2016
30001,local,Not Stated,Male,9,2016
30001,local,Read Only,Female,413,2016
30001,local,Read Only,Male,435,2016
5,province,Literate,Female,1244259,2016
5,province,Literate,Male,1412216,2016
5,province,Not Read/Write,Female,837256,2016
5,province,Not Read/Write,Male,420516,2016
5,province,Not Stated,Female,1978,2016
5,province,Not Stated,Male,1140,2016
5,province,Read Only,Female,52182,2016
5,province,Read Only,Male,45164,2016
24,district,Literate,Female,95983,2016
24,district,Literate,Male,85825,2016
24,district,Not Read/Write,Female,46930,2016
24,district,Not Read/Write,Male,17374,2016
24,district,Not Stated,Female,51,2016
24,district,Not Stated,Male,29,2016
24,district,Read Only,Female,2640,2016
24,district,Read Only,Male,2077,2016
46006,local,Literate,Female,6514,2016
46006,local,Literate,Male,6071,2016
46006,local,Not Read/Write,Female,2994,2016
46006,local,Not Read/Write,Male,1072,2016
46006,local,Not Stated,Female,3,2016
46006,local,Not Stated,Male,1,2016
46006,local,Read Only,Female,218,2016
46006,local,Read Only,Male,163,2016
46001,local,Literate,Female,7824,2016
46001,local,Literate,Male,6980,2016
46001,local,Not Read/Write,Female,3537,2016
46001,local,Not Read/Write,Male,1217,2016
46001,local,Not Stated,Female,1,2016
46001,local,Not Stated,Male,0,2016
46001,local,Read Only,Female,141,2016
46001,local,Read Only,Male,99,2016
46010,local,Literate,Female,12011,2016
46010,local,Literate,Male,11060,2016
46010,local,Not Read/Write,Female,4475,2016
46010,local,Not Read/Write,Male,1486,2016
46010,local,Not Stated,Female,7,2016
46010,local,Not Stated,Male,3,2016
46010,local,Read Only,Female,322,2016
46010,local,Read Only,Male,211,2016
46008,local,Literate,Female,6370,2016
46008,local,Literate,Male,6084,2016
46008,local,Not Read/Write,Female,4278,2016
46008,local,Not Read/Write,Male,1969,2016
46008,local,Not Stated,Female,3,2016
46008,local,Not Stated,Male,1,2016
46008,local,Read Only,Female,324,2016
46008,local,Read Only,Male,289,2016
46011,local,Literate,Female,6860,2016
46011,local,Literate,Male,5924,2016
46011,local,Not Read/Write,Female,2822,2016
46011,local,Not Read/Write,Male,971,2016
46011,local,Not Stated,Female,4,2016
46011,local,Not Stated,Male,1,2016
46011,local,Read Only,Female,247,2016
46011,local,Read Only,Male,154,2016
46012,local,Literate,Female,8703,2016
46012,local,Literate,Male,7657,2016
46012,local,Not Read/Write,Female,3703,2016
46012,local,Not Read/Write,Male,1182,2016
46012,local,Not Stated,Female,10,2016
46012,local,Not Stated,Male,7,2016
46012,local,Read Only,Female,227,2016
46012,local,Read Only,Male,179,2016
46003,local,Literate,Female,7525,2016
46003,local,Literate,Male,6859,2016
46003,local,Not Read/Write,Female,4055,2016
46003,local,Not Read/Write,Male,1424,2016
46003,local,Not Stated,Female,5,2016
46003,local,Not Stated,Male,5,2016
46003,local,Read Only,Female,184,2016
46003,local,Read Only,Male,115,2016
46002,local,Literate,Female,7893,2016
46002,local,Literate,Male,6405,2016
46002,local,Not Read/Write,Female,3527,2016
46002,local,Not Read/Write,Male,1187,2016
46002,local,Not Stated,Female,5,2016
46002,local,Not Stated,Male,2,2016
46002,local,Read Only,Female,142,2016
46002,local,Read Only,Male,123,2016
46004,local,Literate,Female,8274,2016
46004,local,Literate,Male,6849,2016
46004,local,Not Read/Write,Female,3512,2016
46004,local,Not Read/Write,Male,981,2016
46004,local,Not Stated,Female,3,2016
46004,local,Not Stated,Male,6,2016
46004,local,Read Only,Female,161,2016
46004,local,Read Only,Male,117,2016
46007,local,Literate,Female,6332,2016
46007,local,Literate,Male,6204,2016
46007,local,Not Read/Write,Female,4410,2016
46007,local,Not Read/Write,Male,1895,2016
46007,local,Not Stated,Female,6,2016
46007,local,Not Stated,Male,2,2016
